club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
west ham united,premier league,1,england,out,pedro obiang,27,equatorial guinea,west ham united,england,CM,midfielder,NA,NA,us sassuolo,serie a,1,italy,7.2,6.3,1077,29,0.74,1.66,0,1,1404,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
west ham united,premier league,1,england,out,chicharito,31,mexico,west ham united,england,CF,attacker,78,78,fc sevilla,primera division,1,spain,6.98,10.8,307,28,0.88,1.11,8,3,1573,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
west ham united,premier league,1,england,out,edimilson fernandes,23,switzerland,west ham united,england,CM,midfielder,71,79,1 fsv mainz 05,1 bundesliga,1,germany,6.75,7.2,371,33,0.92,1.09,2,0,2193,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
west ham united,premier league,1,england,out,lucas perez,30,spain,west ham united,england,CF,attacker,77,77,deportivo alaves,primera division,1,spain,2.07,3.6,736,19,0.66,1.42,6,0,712,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
west ham united,premier league,1,england,out,reece oxford,20,england,west ham united,england,CB,defender,67,79,fc augsburg,1 bundesliga,1,germany,1.8,3.6,703,24,0.89,0.88,3,2,1913,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
west ham united,premier league,1,england,out,sam byram,25,england,west ham united,england,RB,defender,72,75,norwich city,premier league,1,england,0.747,3.15,355,8,1.0,1.63,0,1,654,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
fc watford,premier league,1,england,in,ismaila sarr,21,senegal,fc stade rennes,france,RW,attacker,77,88,fc stade rennes,ligue 1,1,france,27.0,27.0,697,50,1.0,1.64,13,11,4152,0,0,0,0,0,0,9,1.0,1.78,4,3,734,2019/2020
fc watford,premier league,1,england,in,ignacio pussetto,24,argentina,udinese calcio,italy,RW,attacker,76,84,udinese calcio,serie a,1,italy,7.2,7.2,1266,36,0.97,1.11,4,5,2224,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
fc watford,premier league,1,england,in,craig dawson,29,england,west bromwich albion,england,CB,defender,75,75,west bromwich albion,championship,2,england,5.4,5.4,371,45,1.0,1.69,3,3,3831,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
fc watford,premier league,1,england,in,joao pedro,18,brazil,fluminense football club,brazil,CF,attacker,NA,NA,fluminense football club,campeonato brasileiro serie a,1,brazil,3.6,18.0,549,28,0.88,1.07,7,2,1906,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
fc watford,premier league,1,england,out,dodi lukebakio,21,belgium,fc watford,england,RW,attacker,75,82,hertha bsc,1 bundesliga,1,germany,18.0,16.2,1069,34,0.97,1.35,14,5,2170,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
fc watford,premier league,1,england,out,obbi oulare,23,belgium,fc watford,england,CF,attacker,70,77,standard luttich,jupiler pro league,1,belgium,3.06,1.62,736,7,1.0,1.29,1,1,374,0,0,0,0,0,0,1,1.0,1.0,0,0,6,2019/2020
fc watford,premier league,1,england,out,marvin zeegelaar,29,netherlands,fc watford,england,LB,defender,75,75,udinese calcio,serie a,1,italy,1.8,1.35,526,12,0.71,1.42,0,0,955,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
crystal palace,premier league,1,england,in,james mccarthy,28,ireland,fc everton,england,CM,midfielder,76,76,fc everton,premier league,1,england,2.97,4.5,332,2,0.22,3.0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
crystal palace,premier league,1,england,in,jordan ayew,27,ghana,swansea city,england,CF,attacker,75,75,swansea city,championship,2,england,2.52,7.2,346,25,0.6,1.6,2,2,1340,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
crystal palace,premier league,NA,england,in,scott banks,18,scotland,dundee united reserves,scotland,LM,midfielder,NA,NA,dundee united reserves,NA,1,scotland,0.27,0.225,0,15,0.79,2.33,1,3,675,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
crystal palace,premier league,1,england,out,aaron wan bissaka,21,england,crystal palace,england,RB,defender,78,86,manchester united,premier league,1,england,49.5,31.5,1101,39,0.95,1.33,0,4,3473,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
newcastle united,premier league,1,england,in,joelinton,22,brazil,tsg 1899 hoffenheim,germany,CF,attacker,77,83,tsg 1899 hoffenheim,1 bundesliga,1,germany,39.6,31.5,1078,35,1.0,1.31,11,9,2647,5,1.0,0.6,1,1,389,0,0,0,0,0,0,2019/2020
